Entity,Event,OrdStartLoc,PatStartLoc,Dest,Time
Orderly7,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 15:30:16
Orderly1,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 15:30:22
Orderly2,PatientTransit.start-wait-task,None,None,None,10/01/2022 15:31:32
Orderly6,PatientTransit.wait-dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 15:32:32
Orderly4,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 15:33:29
Orderly3,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 15:34:07
Orderly8,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,10/01/2022 15:35:46
Orderly8,PatientTransit.start-wait-task,None,None,None,10/01/2022 15:36:03
Orderly7,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 15:36:07
Orderly4,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 15:36:20
Orderly1,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 15:37:01
Orderly3,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 15:37:14
Orderly5,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,10/01/2022 15:37:58
Orderly7,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 15:38:46
Orderly2,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 15:38:57
Orderly5,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,10/01/2022 15:39:01
Orderly2,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 15:39:33
Orderly7,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 15:39:55
Orderly1,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 15:43:30
Orderly4,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 15:44:20
Orderly1,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 15:44:22
Orderly2,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 15:46:12
Orderly5,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,10/01/2022 15:47:16
Orderly6,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 15:47:25
Orderly8,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 15:48:34
Orderly3,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 15:51:55
Orderly5,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,10/01/2022 15:52:21
Orderly6,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 15:55:18
Orderly3,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 15:56:09
Orderly3,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 15:57:30
Orderly9,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,10/01/2022 15:57:41
Orderly9,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,10/01/2022 15:58:40
Orderly6,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:03:41
Orderly1,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,10/01/2022 16:04:22
Orderly5,PatientTransit.orderly-to-patient-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:04:33
Orderly3,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 16:05:10
Orderly5,PatientTransit.pickup-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:05:11
Orderly2,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 16:05:26
Orderly3,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 16:08:44
Orderly5,PatientTransit.travel-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:09:41
Orderly2,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 16:12:17
Orderly5,PatientTransit.dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:16:09
Orderly5,PatientTransit.wait-dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:16:37
Orderly1,PatientTransit.start-wait-task,None,None,None,10/01/2022 16:16:48
Orderly9,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,10/01/2022 16:18:40
Orderly8,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 16:19:24
Orderly3,PatientTransit.orderly-to-patient-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 16:20:43
Orderly6,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:21:11
Orderly3,PatientTransit.pickup-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 16:21:33
Orderly8,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 16:21:34
Orderly8,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 16:22:01
Orderly2,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:22:24
Orderly3,PatientTransit.travel-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 16:23:31
Orderly3,PatientTransit.dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 16:23:45
Orderly5,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:24:45
Orderly3,PatientTransit.wait-dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 16:25:34
Orderly1,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 16:25:52
Orderly8,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 16:26:22
Orderly3,PatientTransit.orderly-to-patient-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:26:50
Orderly9,PatientTransit.start-wait-task,None,None,None,10/01/2022 16:27:13
Orderly5,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:27:27
Orderly6,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:27:28
Orderly5,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:27:36
Orderly8,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:29:14
Orderly3,PatientTransit.pickup-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:30:07
Orderly8,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:31:17
Orderly8,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:31:42
Orderly3,PatientTransit.travel-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:34:57
Orderly7,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:35:05
Orderly1,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 16:36:43
Orderly5,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:36:49
Orderly2,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:37:04
Orderly2,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:37:09
Orderly5,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:37:32
Orderly1,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 16:39:19
Orderly8,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:39:28
Orderly2,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:39:32
Orderly2,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:39:42
Orderly7,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:40:34
Orderly4,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 16:41:38
Orderly4,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 16:44:25
Orderly6,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,10/01/2022 16:47:28
Orderly8,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:48:01
Orderly9,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 16:50:20
Orderly9,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 16:50:37
Orderly6,PatientTransit.start-wait-task,None,None,None,10/01/2022 16:53:59
Orderly5,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 16:56:25
Orderly9,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 16:58:54
Orderly2,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,10/01/2022 16:59:42
Orderly2,PatientTransit.start-wait-task,None,None,None,10/01/2022 17:00:22
Orderly3,PatientTransit.dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:00:28
Orderly7,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,10/01/2022 17:00:34
Orderly4,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:02:06
Orderly4,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:02:07
Orderly7,PatientTransit.start-wait-task,None,None,None,10/01/2022 17:02:30
Orderly8,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:04:04
Orderly1,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 17:04:33
Orderly6,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,10/01/2022 17:07:00
Orderly6,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,10/01/2022 17:07:53
Orderly6,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,10/01/2022 17:07:58
Orderly1,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 17:08:05
Orderly9,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 17:08:22
Orderly5,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:09:31
Orderly5,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:09:32
Orderly4,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:09:37
Orderly8,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:09:54
Orderly3,PatientTransit.wait-dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:10:49
Orderly6,PatientTransit.dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,10/01/2022 17:11:22
Orderly2,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 17:15:31
Orderly9,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 17:17:23
Orderly7,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 17:17:32
Orderly5,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:17:58
Orderly7,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 17:18:02
Orderly5,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:18:11
Orderly7,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 17:18:22
Orderly8,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:20:41
Orderly1,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:21:11
Orderly2,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 17:21:17
Orderly1,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:21:59
Orderly2,PatientTransit.travel-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 17:22:02
Orderly3,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:28:24
Orderly1,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:28:57
Orderly9,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:31:34
Orderly5,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:32:01
Orderly8,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:32:39
Orderly9,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:35:31
Orderly5,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:36:09
Orderly8,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:36:52
Orderly8,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:36:52
Orderly6,PatientTransit.wait-dropoff-start,OrderlyBase,Wards_Submodel,ED_Submodel,10/01/2022 17:37:32
Orderly1,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:37:51
Orderly1,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:38:54
Orderly3,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:38:58
Orderly3,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:39:08
Orderly3,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:39:22
Orderly6,PatientTransit.orderly-to-patient-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:40:27
Orderly3,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:41:17
Orderly4,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:41:30
Orderly6,PatientTransit.pickup-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:41:41
Orderly1,PatientTransit.orderly-to-patient-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:42:16
Orderly9,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:42:29
Orderly8,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:44:10
Orderly3,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:44:22
Orderly4,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:44:34
Orderly5,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:44:47
Orderly9,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:45:00
Orderly3,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:45:08
Orderly2,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 17:45:21
Orderly2,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 17:45:45
Orderly6,PatientTransit.travel-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:45:51
Orderly5,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:47:48
Orderly3,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:48:02
Orderly8,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:48:24
Orderly7,PatientTransit.dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 17:48:26
Orderly1,PatientTransit.pickup-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:48:51
Orderly1,PatientTransit.travel-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:50:15
Orderly7,PatientTransit.wait-dropoff-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 17:53:48
Orderly6,PatientTransit.dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:55:37
Orderly5,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:56:11
Orderly4,PatientTransit.orderly-to-patient-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:56:50
Orderly2,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 17:57:48
Orderly6,PatientTransit.wait-dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 17:58:12
Orderly7,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:00:17
Orderly4,PatientTransit.pickup-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:00:49
Orderly7,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:01:07
Orderly7,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:01:23
Orderly9,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:02:14
Orderly5,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:05:18
Orderly4,PatientTransit.travel-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:05:27
Orderly4,PatientTransit.dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:06:12
Orderly6,PatientTransit.orderly-to-patient-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:07:28
Orderly6,PatientTransit.pickup-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:07:33
Orderly9,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:07:43
Orderly9,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:09:04
Orderly7,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:10:31
Orderly6,PatientTransit.travel-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:13:03
Orderly1,PatientTransit.dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:13:20
Orderly3,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:15:25
Orderly6,PatientTransit.dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:16:13
Orderly1,PatientTransit.wait-dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:16:15
Orderly1,PatientTransit.orderly-to-patient-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:16:15
Orderly7,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:16:29
Orderly7,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:16:29
Orderly6,PatientTransit.wait-dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:17:17
Orderly7,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:17:25
Orderly9,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:17:46
Orderly6,PatientTransit.start-base-travel,Wards_Submodel,None,OrderlyBase,10/01/2022 18:18:12
Orderly7,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:18:37
Orderly4,PatientTransit.wait-dropoff-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:18:51
Orderly3,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:19:03
Orderly9,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:23:27
Orderly5,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:23:31
Orderly4,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:24:13
Orderly1,PatientTransit.pickup-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:25:46
Orderly9,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:26:58
Orderly4,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:27:15
Orderly8,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:28:27
Orderly5,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:28:31
Orderly8,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:30:48
Orderly1,PatientTransit.travel-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:32:45
Orderly7,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:35:17
Orderly4,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:35:27
Orderly3,PatientTransit.orderly-to-patient-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:35:51
Orderly7,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:35:54
Orderly2,PatientTransit.pickup-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:36:25
Orderly7,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,10/01/2022 18:36:29
Orderly3,PatientTransit.pickup-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:37:31
Orderly7,PatientTransit.start-wait-task,None,None,None,10/01/2022 18:37:45
Orderly2,PatientTransit.travel-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:37:45
Orderly5,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:38:12
Orderly9,PatientTransit.orderly-to-patient-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:38:12
Orderly8,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:40:14
Orderly6,PatientTransit.start-wait-task,None,None,None,10/01/2022 18:40:55
Orderly3,PatientTransit.travel-start,ED_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:41:26
Orderly8,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:43:32
Orderly8,PatientTransit.travel-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:46:25
Orderly7,PatientTransit.orderly-to-patient-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 18:46:30
Orderly5,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:46:40
Orderly4,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:47:42
Orderly8,PatientTransit.dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:48:09
Orderly8,PatientTransit.wait-dropoff-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:48:16
Orderly4,PatientTransit.wait-dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:48:26
Orderly6,PatientTransit.orderly-to-patient-start,OrderlyBase,Wards_Submodel,ED_Submodel,10/01/2022 18:49:22
Orderly9,PatientTransit.pickup-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:50:24
Orderly8,PatientTransit.start-base-travel,ED_Submodel,None,OrderlyBase,10/01/2022 18:50:48
Orderly9,PatientTransit.travel-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:52:37
Orderly9,PatientTransit.dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:54:12
Orderly2,PatientTransit.dropoff-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:56:29
Orderly7,PatientTransit.pickup-start,OrderlyBase,ED_Submodel,Wards_Submodel,10/01/2022 18:56:37
Orderly5,PatientTransit.orderly-to-patient-start,Wards_Submodel,ED_Submodel,Wards_Submodel,10/01/2022 18:57:02
Orderly1,PatientTransit.dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:58:18
Orderly9,PatientTransit.wait-dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 18:58:58
Orderly1,PatientTransit.wait-dropoff-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 19:03:04
Orderly6,PatientTransit.pickup-start,OrderlyBase,Wards_Submodel,ED_Submodel,10/01/2022 19:03:12
Orderly4,PatientTransit.orderly-to-patient-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 19:04:37
Orderly4,PatientTransit.pickup-start,Wards_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 19:05:55
Orderly6,PatientTransit.travel-start,OrderlyBase,Wards_Submodel,ED_Submodel,10/01/2022 19:06:31
Orderly9,PatientTransit.orderly-to-patient-start,ED_Submodel,Wards_Submodel,ED_Submodel,10/01/2022 19:08:14
Orderly8,PatientTransit.start-wait-task,None,None,None,10/01/2022 19:08:57
